id,label,prediction
207781,agreed,unrelated
178845,agreed,unrelated
247438,unrelated,unrelated
106210,unrelated,unrelated
273951,agreed,unrelated
218609,unrelated,unrelated
140995,agreed,unrelated
253938,agreed,unrelated
26889,unrelated,unrelated
99364,unrelated,unrelated
148677,unrelated,unrelated
80679,unrelated,unrelated
141480,unrelated,unrelated
122621,unrelated,unrelated
169743,unrelated,unrelated
105798,disagreed,unrelated
219593,agreed,unrelated
25633,unrelated,unrelated
222408,unrelated,unrelated
274110,unrelated,unrelated
298284,unrelated,unrelated
28330,unrelated,unrelated
60357,unrelated,unrelated
187580,agreed,unrelated
189830,agreed,agreed
162238,agreed,unrelated
242486,unrelated,unrelated
19092,unrelated,unrelated
183222,unrelated,unrelated
116054,agreed,agreed
20899,agreed,unrelated
25832,agreed,unrelated
301280,unrelated,unrelated
31839,unrelated,unrelated
81480,unrelated,unrelated
215228,unrelated,unrelated
18172,unrelated,unrelated
197497,unrelated,unrelated
138970,unrelated,unrelated
214348,agreed,unrelated
144689,agreed,unrelated
165656,unrelated,unrelated
4812,unrelated,unrelated
44910,unrelated,unrelated
258852,agreed,agreed
100714,unrelated,unrelated
126037,agreed,unrelated
80876,unrelated,unrelated
191872,unrelated,unrelated
94397,unrelated,unrelated
222944,agreed,unrelated
61095,unrelated,unrelated
255005,unrelated,unrelated
20884,agreed,agreed
176831,unrelated,unrelated
187773,unrelated,unrelated
24001,unrelated,unrelated
124934,unrelated,agreed
58781,unrelated,unrelated
206933,unrelated,unrelated
284195,unrelated,unrelated
272383,unrelated,unrelated
254396,agreed,unrelated
290386,unrelated,unrelated
97132,unrelated,unrelated
160329,unrelated,unrelated
40081,agreed,unrelated
52639,unrelated,unrelated
212594,agreed,unrelated
114403,unrelated,unrelated
87754,unrelated,unrelated
35451,unrelated,unrelated
296033,unrelated,unrelated
59638,unrelated,unrelated
86027,agreed,unrelated
228243,unrelated,unrelated
201197,unrelated,unrelated
142093,agreed,agreed
89752,unrelated,unrelated
52343,unrelated,unrelated
201853,unrelated,unrelated
1613,agreed,agreed
2530,unrelated,unrelated
568,agreed,agreed
125108,agreed,agreed
277122,agreed,agreed
41307,agreed,agreed
63441,unrelated,unrelated
269170,agreed,unrelated
199520,unrelated,unrelated
43865,unrelated,unrelated
201613,agreed,unrelated
239446,unrelated,unrelated
104295,agreed,unrelated
58232,unrelated,unrelated
306448,unrelated,unrelated
246286,unrelated,unrelated
52681,unrelated,unrelated
19888,unrelated,unrelated
140499,unrelated,unrelated
314581,agreed,agreed
293603,unrelated,unrelated
290992,agreed,unrelated
296211,unrelated,unrelated
285508,unrelated,unrelated
51598,unrelated,unrelated
7515,agreed,unrelated
255706,unrelated,unrelated
32435,agreed,unrelated
283648,agreed,unrelated
298632,unrelated,unrelated
308479,unrelated,unrelated
191700,unrelated,unrelated
128581,unrelated,unrelated
148704,agreed,unrelated
220285,agreed,unrelated
209004,unrelated,unrelated
208971,unrelated,unrelated
265624,agreed,unrelated
157700,unrelated,unrelated
253032,unrelated,unrelated
279530,unrelated,unrelated
221816,unrelated,unrelated
281395,unrelated,unrelated
139649,unrelated,unrelated
53455,unrelated,unrelated
126854,unrelated,unrelated
93414,unrelated,unrelated
196517,agreed,agreed
235537,unrelated,unrelated
213503,unrelated,unrelated
129066,unrelated,unrelated
157994,unrelated,unrelated
40915,unrelated,unrelated
121571,agreed,unrelated
77613,unrelated,unrelated
49394,unrelated,unrelated
283673,agreed,unrelated
229432,unrelated,unrelated
193400,agreed,agreed
754,agreed,unrelated
197163,unrelated,unrelated
286615,agreed,unrelated
227000,agreed,unrelated
25161,unrelated,unrelated
305120,agreed,unrelated
309979,unrelated,agreed
64787,disagreed,unrelated
83133,unrelated,unrelated
175794,agreed,unrelated
12094,unrelated,unrelated
133785,unrelated,unrelated
42468,agreed,unrelated
262648,unrelated,unrelated
120750,agreed,unrelated
106444,agreed,unrelated
159517,unrelated,unrelated
99936,unrelated,unrelated
304230,agreed,unrelated
66014,agreed,unrelated
263225,unrelated,unrelated
121266,disagreed,unrelated
306167,agreed,unrelated
197719,unrelated,unrelated
302606,unrelated,unrelated
73884,agreed,unrelated
235365,agreed,unrelated
212382,unrelated,unrelated
109093,agreed,agreed
122077,disagreed,unrelated
118952,unrelated,unrelated
76815,unrelated,unrelated
55763,agreed,unrelated
78892,unrelated,unrelated
242764,unrelated,unrelated
282884,disagreed,unrelated
98273,agreed,agreed
261119,unrelated,unrelated
64114,unrelated,unrelated
16391,unrelated,unrelated
306781,unrelated,unrelated
300986,unrelated,unrelated
134960,agreed,unrelated
248860,unrelated,unrelated
sterilization and deodorization of shoes,,unrelated
42065,unrelated,unrelated
30361,agreed,agreed
79971,unrelated,unrelated
17872,agreed,unrelated
138269,agreed,unrelated
185059,unrelated,unrelated
45270,unrelated,unrelated
229815,unrelated,unrelated
206540,unrelated,unrelated
188221,agreed,unrelated
285831,unrelated,unrelated
33359,unrelated,unrelated
111358,agreed,unrelated
52992,agreed,unrelated
210759,unrelated,unrelated
283510,unrelated,unrelated
275408,unrelated,unrelated
215380,unrelated,unrelated
55844,agreed,agreed
275183,unrelated,unrelated
47525,unrelated,unrelated
58155,unrelated,unrelated
268393,agreed,unrelated
165295,unrelated,unrelated
115130,unrelated,unrelated
121250,unrelated,unrelated
77290,unrelated,unrelated
111101,unrelated,unrelated
141179,unrelated,unrelated
140999,agreed,unrelated
160147,unrelated,unrelated
183609,unrelated,unrelated
222905,agreed,unrelated
160862,agreed,unrelated
243697,unrelated,unrelated
259321,agreed,unrelated
85477,unrelated,unrelated
198649,unrelated,unrelated
194772,unrelated,unrelated
56371,agreed,agreed
274078,unrelated,unrelated
86523,agreed,unrelated
320456,unrelated,unrelated
164643,unrelated,unrelated
17448,unrelated,unrelated
154927,agreed,unrelated
152320,unrelated,unrelated
26288,unrelated,unrelated
290391,unrelated,unrelated
274946,agreed,unrelated
10215,unrelated,unrelated
32627,agreed,unrelated
5392,unrelated,unrelated
135566,agreed,agreed
249562,unrelated,unrelated
42845,unrelated,unrelated
86259,agreed,unrelated
138391,unrelated,unrelated
103405,agreed,agreed
288842,unrelated,unrelated
58366,unrelated,unrelated
161760,agreed,unrelated
303708,agreed,unrelated
184734,unrelated,unrelated
67744,agreed,unrelated
157749,unrelated,unrelated
232507,agreed,unrelated
106717,unrelated,unrelated
284043,unrelated,unrelated
149085,unrelated,unrelated
178286,agreed,unrelated
226227,unrelated,unrelated
1044,unrelated,unrelated
224204,unrelated,unrelated
300683,unrelated,unrelated
182413,unrelated,unrelated
287398,unrelated,unrelated
129311,unrelated,unrelated
9887,unrelated,unrelated
247945,unrelated,unrelated
8503,unrelated,unrelated
164190,unrelated,unrelated
207518,unrelated,unrelated
276509,agreed,unrelated
181905,unrelated,unrelated
307582,agreed,unrelated
89260,unrelated,unrelated
291590,unrelated,unrelated
120956,unrelated,unrelated
24356,unrelated,unrelated
176951,agreed,unrelated
215289,agreed,unrelated
47805,agreed,unrelated
289006,unrelated,unrelated
91975,unrelated,unrelated
76811,unrelated,unrelated
234630,unrelated,unrelated
78252,agreed,unrelated
128098,disagreed,unrelated
311500,unrelated,agreed
283813,unrelated,unrelated
165707,agreed,unrelated
24400,unrelated,unrelated
151244,unrelated,unrelated
135888,unrelated,unrelated
128498,unrelated,unrelated
128154,unrelated,unrelated
166999,unrelated,unrelated
264442,unrelated,unrelated
175893,unrelated,unrelated
248895,unrelated,unrelated
137126,agreed,unrelated
251014,unrelated,agreed
164336,agreed,unrelated
102607,agreed,agreed
62929,unrelated,unrelated
205179,unrelated,unrelated
177547,agreed,unrelated
241222,unrelated,unrelated
190532,disagreed,unrelated
1509,unrelated,unrelated
42417,agreed,agreed
297631,unrelated,unrelated
247740,unrelated,unrelated
101911,unrelated,unrelated
316501,unrelated,unrelated
197373,disagreed,unrelated
264909,unrelated,unrelated
24453,unrelated,unrelated
1929,unrelated,unrelated
149790,unrelated,unrelated
320702,agreed,unrelated
318381,agreed,unrelated
60311,agreed,unrelated
152363,unrelated,unrelated
165058,unrelated,unrelated
115251,agreed,unrelated
266492,unrelated,unrelated
280929,unrelated,unrelated
105325,unrelated,unrelated
259851,unrelated,unrelated
210081,unrelated,unrelated
231526,unrelated,unrelated
242231,unrelated,unrelated
188558,agreed,unrelated
175117,unrelated,unrelated
191400,unrelated,unrelated
169962,unrelated,unrelated
72228,disagreed,unrelated
310019,unrelated,unrelated
242605,unrelated,unrelated
272901,unrelated,unrelated
303151,unrelated,unrelated
17000,unrelated,unrelated
103074,unrelated,unrelated
87474,unrelated,unrelated
163195,unrelated,unrelated
194260,unrelated,agreed
75586,unrelated,unrelated
255467,unrelated,unrelated
288452,unrelated,unrelated
242836,unrelated,unrelated
227309,agreed,unrelated
288351,unrelated,unrelated
211216,agreed,unrelated
193417,agreed,unrelated
179270,agreed,unrelated
69061,agreed,unrelated
263388,unrelated,unrelated
245719,unrelated,unrelated
319654,unrelated,unrelated
88982,agreed,unrelated
71572,unrelated,unrelated
150160,agreed,unrelated
139979,agreed,agreed
312460,agreed,agreed
122176,agreed,unrelated
63561,unrelated,unrelated
316275,unrelated,unrelated
171328,unrelated,unrelated
196293,unrelated,unrelated
105610,disagreed,unrelated
299050,unrelated,unrelated
121645,unrelated,unrelated
91268,unrelated,unrelated
167366,unrelated,unrelated
54470,unrelated,unrelated
30950,unrelated,unrelated
266929,agreed,unrelated
104339,unrelated,unrelated
54758,agreed,unrelated
210383,unrelated,agreed
85455,unrelated,unrelated
245573,agreed,unrelated
115423,unrelated,unrelated
46952,unrelated,unrelated
85493,unrelated,unrelated
1174,unrelated,unrelated
68460,unrelated,unrelated
2834,agreed,agreed
28772,unrelated,unrelated
166771,unrelated,agreed
156233,agreed,unrelated
74429,unrelated,unrelated
126903,unrelated,unrelated
183059,unrelated,unrelated
181627,unrelated,unrelated
179577,unrelated,unrelated
8539,unrelated,unrelated
223416,disagreed,unrelated
43972,agreed,unrelated
206571,unrelated,unrelated
61567,unrelated,unrelated
231989,unrelated,unrelated
304028,The power of Liu Kaiwei's power is broken. A small detail will tell you the answer.,unrelated
219495,unrelated,unrelated
23161,unrelated,unrelated
260446,unrelated,unrelated
36832,agreed,agreed
28466,unrelated,unrelated
42570,agreed,agreed
56626,unrelated,unrelated
160213,unrelated,unrelated
23567,unrelated,unrelated
15973,unrelated,unrelated
119155,disagreed,unrelated
202470,agreed,agreed
290286,unrelated,unrelated
284814,unrelated,unrelated
285876,agreed,agreed
116619,disagreed,unrelated
52486,unrelated,unrelated
240214,unrelated,unrelated
248785,agreed,unrelated
224129,unrelated,unrelated
278018,disagreed,unrelated
101538,unrelated,unrelated
34805,unrelated,unrelated
140258,unrelated,unrelated
193387,unrelated,agreed
271164,agreed,unrelated
154384,unrelated,unrelated
270107,agreed,agreed
250939,unrelated,unrelated
128799,unrelated,unrelated
127980,unrelated,unrelated
217209,unrelated,unrelated
219826,agreed,unrelated
270186,unrelated,unrelated
232627,unrelated,unrelated
260896,unrelated,unrelated
184450,agreed,unrelated
29346,agreed,unrelated
1133,unrelated,unrelated
275963,agreed,unrelated
58938,unrelated,unrelated
39419,agreed,unrelated
210935,unrelated,unrelated
291966,unrelated,agreed
12947,agreed,unrelated
53457,agreed,unrelated
172569,unrelated,unrelated
74320,unrelated,unrelated
107939,unrelated,unrelated
201087,agreed,agreed
36986,unrelated,unrelated
52389,agreed,unrelated
16540,agreed,unrelated
128620,unrelated,unrelated
146216,agreed,agreed
298379,unrelated,unrelated
49121,agreed,unrelated
295619,unrelated,unrelated
53463,agreed,unrelated
111115,agreed,unrelated
315263,agreed,agreed
136249,unrelated,unrelated
253168,unrelated,unrelated
117121,agreed,unrelated
27164,unrelated,unrelated
231705,unrelated,unrelated
110524,unrelated,unrelated
100059,unrelated,unrelated
46365,agreed,agreed
164808,unrelated,unrelated
207217,unrelated,unrelated
26111,unrelated,unrelated
256289,unrelated,unrelated
127548,unrelated,unrelated
162924,unrelated,unrelated
315591,unrelated,unrelated
77263,unrelated,unrelated
231444,unrelated,unrelated
206268,agreed,agreed
307873,agreed,agreed
182203,unrelated,unrelated
194693,agreed,agreed
40802,agreed,unrelated
88938,unrelated,unrelated
283236,unrelated,unrelated
200588,unrelated,unrelated
271497,unrelated,unrelated
34968,unrelated,unrelated
224195,unrelated,unrelated
93095,unrelated,unrelated
47513,unrelated,unrelated
160029,unrelated,unrelated
151546,unrelated,unrelated
272436,unrelated,unrelated
88596,unrelated,unrelated
15621,unrelated,agreed
155765,unrelated,unrelated
89165,unrelated,unrelated
69799,unrelated,unrelated
98723,unrelated,unrelated
84237,unrelated,unrelated
248776,disagreed,unrelated
53644,agreed,unrelated
146022,unrelated,agreed
67658,agreed,agreed
155140,unrelated,unrelated
77755,agreed,unrelated
187654,unrelated,unrelated
186363,unrelated,unrelated
48096,unrelated,unrelated
151225,agreed,agreed
136624,unrelated,unrelated
38519,unrelated,unrelated
54768,unrelated,unrelated
113778,agreed,unrelated
133456,agreed,unrelated
91763,unrelated,unrelated
127811,unrelated,unrelated
200100,unrelated,unrelated
72116,unrelated,unrelated
237688,unrelated,unrelated
66382,unrelated,unrelated
76045,unrelated,unrelated
60310,unrelated,unrelated
290129,unrelated,unrelated
96469,unrelated,unrelated
238238,agreed,agreed
260395,agreed,unrelated
88908,unrelated,unrelated
92676,agreed,unrelated
218023,unrelated,unrelated
106348,unrelated,unrelated
199659,unrelated,unrelated
55279,unrelated,unrelated
139096,disagreed,unrelated
186692,unrelated,unrelated
73558,unrelated,unrelated
73027,unrelated,unrelated
301403,unrelated,unrelated
205278,unrelated,unrelated
243431,agreed,agreed
188736,unrelated,unrelated
196029,unrelated,unrelated
67562,disagreed,unrelated
226086,unrelated,unrelated
252118,unrelated,unrelated
2861,unrelated,unrelated
129045,unrelated,unrelated
42057,unrelated,agreed
114661,unrelated,unrelated
270122,agreed,agreed
305458,unrelated,unrelated
201789,unrelated,unrelated
43583,agreed,agreed
45082,agreed,agreed
99743,agreed,agreed
189935,agreed,agreed
134965,unrelated,unrelated
28940,unrelated,unrelated
251935,unrelated,unrelated
197645,unrelated,unrelated
217463,unrelated,unrelated
250397,agreed,unrelated
83802,agreed,agreed
212735,agreed,unrelated
258216,unrelated,unrelated
307103,unrelated,unrelated
63424,agreed,unrelated
237921,unrelated,unrelated
160389,unrelated,unrelated
82795,agreed,unrelated
298231,unrelated,unrelated
117114,agreed,unrelated
72681,unrelated,unrelated
302990,agreed,unrelated
95082,agreed,agreed
103383,agreed,agreed
217325,agreed,unrelated
156142,unrelated,unrelated
73292,agreed,agreed
45790,agreed,unrelated
265113,unrelated,unrelated
319686,unrelated,unrelated
258633,unrelated,unrelated
270183,unrelated,unrelated
236685,unrelated,unrelated
102849,unrelated,unrelated
139349,unrelated,unrelated
179462,agreed,unrelated
260179,unrelated,unrelated
7208,agreed,agreed
193544,unrelated,unrelated
44920,unrelated,unrelated
283855,unrelated,unrelated
109910,unrelated,unrelated
160008,unrelated,unrelated
145326,unrelated,unrelated
312849,agreed,unrelated
27870,unrelated,unrelated
23144,unrelated,unrelated
299941,unrelated,unrelated
233224,agreed,unrelated
162598,unrelated,unrelated
120059,unrelated,unrelated
65195,agreed,unrelated
145119,unrelated,unrelated
309735,agreed,unrelated
267171,agreed,unrelated
166212,unrelated,unrelated
271054,agreed,unrelated
309578,agreed,unrelated
142353,unrelated,unrelated
255475,unrelated,unrelated
82806,unrelated,unrelated
155281,unrelated,unrelated
6496,unrelated,unrelated
206446,unrelated,unrelated
197836,unrelated,unrelated
255681,unrelated,unrelated
263517,agreed,unrelated
69111,agreed,unrelated
192047,unrelated,unrelated
54328,unrelated,unrelated
69563,unrelated,unrelated
216084,unrelated,unrelated
4326,unrelated,unrelated
30390,unrelated,unrelated
178765,unrelated,unrelated
184433,agreed,unrelated
64075,unrelated,unrelated
205676,unrelated,unrelated
266260,unrelated,unrelated
142799,agreed,unrelated
285950,agreed,agreed
28229,unrelated,unrelated
316489,unrelated,unrelated
165949,agreed,unrelated
299725,unrelated,unrelated
192476,agreed,unrelated
15405,agreed,unrelated
133501,unrelated,unrelated
92579,agreed,agreed
238846,unrelated,unrelated
239177,agreed,unrelated
38535,unrelated,unrelated
83040,unrelated,unrelated
240789,unrelated,unrelated
40416,unrelated,unrelated
14764,unrelated,unrelated
254713,agreed,agreed
176917,agreed,agreed
82952,unrelated,unrelated
281888,agreed,agreed
226563,unrelated,unrelated
31996,unrelated,unrelated
270376,unrelated,unrelated
171746,agreed,unrelated
297698,unrelated,unrelated
38692,unrelated,unrelated
275371,unrelated,unrelated
315980,unrelated,unrelated
61014,unrelated,unrelated
254315,agreed,unrelated
74827,unrelated,unrelated
227545,agreed,unrelated
165162,unrelated,unrelated
109178,agreed,unrelated
48197,unrelated,unrelated
103820,unrelated,unrelated
92729,unrelated,unrelated
258754,unrelated,unrelated
174522,agreed,unrelated
308526,agreed,agreed
315737,unrelated,unrelated
37551,unrelated,unrelated
55609,unrelated,unrelated
8028,agreed,unrelated
201131,unrelated,unrelated
92222,unrelated,unrelated
68131,unrelated,unrelated
49541,agreed,unrelated
2655,unrelated,unrelated
187361,unrelated,unrelated
241570,unrelated,unrelated
244867,agreed,agreed
177971,unrelated,unrelated
91248,unrelated,unrelated
254152,unrelated,agreed
102682,agreed,unrelated
88734,agreed,unrelated
229140,agreed,unrelated
80243,agreed,unrelated
38275,unrelated,unrelated
17877,unrelated,unrelated
246134,unrelated,unrelated
233571,unrelated,unrelated
306118,agreed,unrelated
156769,agreed,agreed
156179,unrelated,unrelated
174197,unrelated,unrelated
134726,unrelated,unrelated
282636,unrelated,unrelated
238505,unrelated,unrelated
198385,agreed,unrelated
182477,agreed,unrelated
319561,agreed,unrelated
36296,agreed,unrelated
71267,unrelated,unrelated
278749,unrelated,unrelated
6179,agreed,unrelated
123000,unrelated,unrelated
70483,unrelated,unrelated
168636,unrelated,unrelated
228679,unrelated,unrelated
244160,agreed,unrelated
281969,unrelated,agreed
158472,unrelated,unrelated
113283,unrelated,unrelated
75132,unrelated,unrelated
130155,unrelated,unrelated
193038,unrelated,unrelated
94781,unrelated,unrelated
191584,unrelated,unrelated
110743,agreed,unrelated
253307,agreed,agreed
218341,disagreed,unrelated
309068,unrelated,unrelated
278316,unrelated,unrelated
102201,unrelated,unrelated
203517,unrelated,unrelated
140254,unrelated,unrelated
39866,agreed,agreed
207426,unrelated,unrelated
139816,agreed,unrelated
10998,unrelated,unrelated
68199,unrelated,unrelated
104995,unrelated,unrelated
49774,unrelated,unrelated
216573,unrelated,unrelated
298411,unrelated,unrelated
318048,agreed,unrelated
250515,unrelated,unrelated
261750,disagreed,unrelated
141987,unrelated,unrelated
307205,unrelated,unrelated
16369,unrelated,unrelated
247065,unrelated,unrelated
194420,agreed,agreed
258126,agreed,unrelated
235741,agreed,unrelated
110386,unrelated,unrelated
6302,agreed,agreed
173046,unrelated,unrelated
313773,unrelated,unrelated
109678,unrelated,unrelated
68600,agreed,unrelated
23980,disagreed,unrelated
103827,unrelated,unrelated
311673,agreed,agreed
292867,unrelated,unrelated
207460,unrelated,unrelated
183875,unrelated,unrelated
194920,unrelated,unrelated
50163,unrelated,agreed
145066,unrelated,unrelated
237576,agreed,unrelated
90241,unrelated,unrelated
33045,unrelated,unrelated
16782,unrelated,unrelated
174597,unrelated,unrelated
7177,unrelated,unrelated
171076,unrelated,unrelated
97175,unrelated,unrelated
320025,unrelated,agreed
266548,unrelated,unrelated
32659,disagreed,unrelated
299803,agreed,unrelated
306397,unrelated,unrelated
6001,agreed,unrelated
115616,agreed,unrelated
115993,unrelated,unrelated
6526,unrelated,unrelated
40694,agreed,unrelated
18934,unrelated,unrelated
291415,unrelated,unrelated
222299,agreed,unrelated
151569,unrelated,unrelated
112143,agreed,agreed
179966,unrelated,unrelated
127320,unrelated,unrelated
62286,unrelated,unrelated
120786,unrelated,unrelated
31614,unrelated,unrelated
183109,unrelated,unrelated
29813,unrelated,unrelated
238351,unrelated,agreed
7219,unrelated,unrelated
36261,unrelated,unrelated
73913,agreed,unrelated
支持可扫码，香奈儿chanel摩登可可小姐COCO女淡浓香水❤️ 机会就一次",,agreed
191967,unrelated,unrelated
49222,agreed,agreed
70178,unrelated,unrelated
104205,agreed,agreed
121555,unrelated,unrelated
52799,unrelated,unrelated
61202,unrelated,unrelated
137231,unrelated,unrelated
104742,unrelated,unrelated
320039,unrelated,agreed
307743,unrelated,unrelated
137007,unrelated,unrelated
14993,agreed,unrelated
177319,unrelated,unrelated
171543,agreed,unrelated
279983,unrelated,unrelated
106380,unrelated,unrelated
232863,agreed,unrelated
87442,agreed,agreed
243359,agreed,unrelated
207131,unrelated,unrelated
312387,agreed,agreed
296945,disagreed,unrelated
38406,unrelated,unrelated
107636,agreed,unrelated
97232,unrelated,agreed
244696,unrelated,agreed
135328,unrelated,unrelated
68732,unrelated,unrelated
213832,unrelated,unrelated
28583,unrelated,unrelated
203732,agreed,unrelated
206638,unrelated,unrelated
42415,agreed,agreed
13534,unrelated,unrelated
85102,unrelated,unrelated
6643,unrelated,unrelated
187062,unrelated,unrelated
112176,agreed,agreed
68461,unrelated,unrelated
54386,agreed,unrelated
272777,unrelated,unrelated
268980,unrelated,agreed
283380,unrelated,unrelated
36271,unrelated,unrelated
177466,unrelated,unrelated
239112,unrelated,unrelated
237561,unrelated,unrelated
163243,unrelated,unrelated
77322,unrelated,unrelated
236382,agreed,unrelated
118459,unrelated,unrelated
54551,agreed,unrelated
282006,agreed,unrelated
254610,unrelated,unrelated
288457,unrelated,unrelated
199475,agreed,unrelated
208471,unrelated,unrelated
141214,unrelated,unrelated
38570,agreed,unrelated
73063,unrelated,unrelated
109703,unrelated,unrelated
12332,unrelated,unrelated
76541,agreed,unrelated
195820,unrelated,unrelated
270603,agreed,unrelated
246198,unrelated,unrelated
166412,agreed,agreed
267539,agreed,agreed
88969,unrelated,unrelated
91298,unrelated,unrelated
187526,agreed,unrelated
208762,unrelated,unrelated
40005,unrelated,unrelated
314930,unrelated,unrelated
272112,unrelated,unrelated
265802,agreed,unrelated
200374,agreed,unrelated
281684,unrelated,unrelated
212135,agreed,unrelated
231729,unrelated,unrelated
86044,unrelated,unrelated
29274,unrelated,unrelated
101694,unrelated,unrelated
84321,agreed,unrelated
33596,unrelated,unrelated
81205,unrelated,unrelated
149832,unrelated,unrelated
60348,unrelated,unrelated
282120,unrelated,unrelated
244531,unrelated,agreed
74870,agreed,unrelated
266059,agreed,agreed
189161,unrelated,unrelated
317044,unrelated,agreed
48105,unrelated,unrelated
247711,unrelated,unrelated
22508,agreed,unrelated
178737,unrelated,unrelated
23151,unrelated,unrelated
215957,unrelated,unrelated
48890,unrelated,unrelated
93926,agreed,agreed
236584,agreed,agreed
92181,unrelated,unrelated
18964,unrelated,unrelated
202003,agreed,agreed
57919,agreed,unrelated
164732,agreed,agreed
315863,unrelated,unrelated
52791,unrelated,unrelated
209795,unrelated,unrelated
123109,unrelated,unrelated
53625,agreed,unrelated
165995,agreed,agreed
196402,agreed,unrelated
312339,unrelated,unrelated
313268,unrelated,unrelated
259434,unrelated,unrelated
161885,unrelated,unrelated
10323,unrelated,unrelated
255394,unrelated,unrelated
189265,unrelated,unrelated
252535,unrelated,unrelated
163703,unrelated,unrelated
17185,unrelated,unrelated
196231,unrelated,unrelated
104136,unrelated,unrelated
24199,disagreed,unrelated
253877,agreed,agreed
250387,agreed,agreed
29783,unrelated,unrelated
225635,unrelated,unrelated
269457,agreed,unrelated
84696,agreed,agreed
103974,unrelated,unrelated
105640,unrelated,unrelated
72308,unrelated,unrelated
74313,agreed,unrelated
201609,unrelated,unrelated
11210,agreed,unrelated
13683,unrelated,unrelated
125058,agreed,agreed
112201,unrelated,unrelated
306292,agreed,unrelated
109819,unrelated,unrelated
39440,agreed,agreed
53334,unrelated,unrelated
109600,unrelated,unrelated
192388,unrelated,unrelated
283901,unrelated,unrelated
135281,unrelated,agreed
92700,unrelated,unrelated
11073,unrelated,unrelated
268189,agreed,unrelated
257428,unrelated,agreed
123553,agreed,unrelated
56022,agreed,unrelated
72940,unrelated,unrelated
73739,unrelated,unrelated
142597,unrelated,agreed
188624,agreed,unrelated
273382,unrelated,unrelated
43792,agreed,agreed
179524,unrelated,unrelated
12080,agreed,unrelated
138082,agreed,unrelated
79880,unrelated,unrelated
103090,agreed,unrelated
98972,unrelated,unrelated
235836,unrelated,unrelated
59102,unrelated,unrelated
171326,unrelated,unrelated
144690,unrelated,unrelated
87291,agreed,agreed
203471,disagreed,unrelated
98543,unrelated,unrelated
269070,unrelated,unrelated
206317,agreed,agreed
232402,agreed,agreed
210911,unrelated,unrelated
276439,agreed,unrelated
176161,unrelated,unrelated
98227,unrelated,unrelated
119611,agreed,unrelated
53780,unrelated,agreed
228950,unrelated,unrelated
2460,agreed,unrelated
240477,agreed,agreed
318360,unrelated,unrelated
29340,agreed,unrelated
234835,unrelated,unrelated
249334,agreed,unrelated
205996,agreed,agreed
132713,unrelated,unrelated
68812,unrelated,unrelated
240990,unrelated,unrelated
77769,unrelated,unrelated
257302,unrelated,unrelated
225393,unrelated,unrelated
143691,unrelated,unrelated
8843,agreed,unrelated
124264,unrelated,unrelated
68022,unrelated,unrelated
118927,unrelated,unrelated
126836,agreed,unrelated
216954,unrelated,unrelated
73830,unrelated,unrelated
308877,unrelated,unrelated
129113,agreed,unrelated
33225,unrelated,unrelated
98354,agreed,unrelated
147451,agreed,unrelated
90005,unrelated,unrelated
26888,unrelated,unrelated
62773,agreed,agreed
294509,unrelated,unrelated
106881,unrelated,agreed
101243,agreed,unrelated
274648,agreed,unrelated
286994,unrelated,unrelated
274975,agreed,unrelated
17391,unrelated,unrelated
188148,agreed,agreed
158866,unrelated,unrelated
127076,unrelated,unrelated
253432,unrelated,unrelated
57254,agreed,unrelated
135679,unrelated,unrelated
105288,unrelated,unrelated
245545,unrelated,unrelated
276757,unrelated,unrelated
20257,agreed,agreed
225891,unrelated,unrelated
264430,unrelated,unrelated
142644,unrelated,unrelated
167294,unrelated,unrelated
308793,unrelated,unrelated
132156,unrelated,unrelated
93147,agreed,agreed
17038,unrelated,unrelated
128585,agreed,unrelated
283478,unrelated,unrelated
167242,unrelated,unrelated
268873,unrelated,unrelated
278573,unrelated,unrelated
242246,unrelated,unrelated
210778,unrelated,unrelated
10982,unrelated,unrelated
305361,unrelated,unrelated
146937,unrelated,unrelated
228925,agreed,unrelated
91811,agreed,unrelated
130650,unrelated,unrelated
120528,unrelated,unrelated
17,disagreed,agreed
17343,unrelated,unrelated
286238,unrelated,unrelated
276032,unrelated,unrelated
125703,agreed,agreed
209664,unrelated,unrelated
14763,unrelated,unrelated
30026,unrelated,unrelated
222728,unrelated,unrelated
42267,unrelated,agreed
313057,unrelated,unrelated
274180,agreed,unrelated
277241,unrelated,unrelated
126163,unrelated,unrelated
82972,unrelated,unrelated
178348,unrelated,unrelated
282172,unrelated,unrelated
229370,agreed,unrelated
319178,unrelated,unrelated
196383,unrelated,unrelated
47523,unrelated,unrelated
277609,unrelated,unrelated
187910,unrelated,unrelated
70104,unrelated,unrelated
67158,agreed,agreed
173041,unrelated,unrelated
293413,unrelated,unrelated
68028,agreed,agreed
60308,unrelated,unrelated
175369,unrelated,unrelated
193169,unrelated,unrelated
191954,unrelated,unrelated
210859,unrelated,unrelated
106920,agreed,agreed
95786,unrelated,unrelated
64755,agreed,unrelated
214143,unrelated,unrelated
156350,unrelated,unrelated
254241,unrelated,unrelated
170728,agreed,unrelated
63543,unrelated,unrelated
284912,unrelated,unrelated
198670,unrelated,unrelated
28709,agreed,unrelated
130135,unrelated,agreed
39335,agreed,agreed
117657,unrelated,unrelated
232618,unrelated,unrelated
58326,unrelated,unrelated
303621,unrelated,unrelated
58310,unrelated,unrelated
